"Période";"1. Production primaire toutes énergies (en GWh)";"1.1 Production de combustibles minéraux solides (en GWh)";"1.2 Production de pétrole (en GWh)";"1.3 Production de gaz naturel (extraction de gaz commercialisé) (en GWh)";"1.4 Production nucléaire (équivalent primaire à la production, sous forme de chaleur) (en GWh)";"1.5 Production (brute) d'électricité hydraulique, éolienne et photovoltaïque (en GWh)";"2.1 Importations toutes énergies (en GWh)";"2.1.1 Importations de combustibles minéraux solides (en GWh)";"2.1.2 Importations de tous produits pétroliers (en GWh)";"2.1.2.1 Importations de pétrole brut, condensats et autres produits à distiller (en GWh)";"2.1.2.2 Importations de produits pétroliers raffinés (en GWh)";"2.1.3 Importations de gaz naturel (en GWh)";"2.1.4 Importations d'électricité (en GWh)";"2.2 Exportations toutes énergies (en GWh)";"2.2.1 Exportation de combustibles minéraux solides (en GWh)";"2.2.2 Exportations de produits pétroliers raffinés (en GWh)";"2.2.3 Exportations de gaz naturel (en GWh)";"2.2.4 Exportations d'électricité (en GWh)";"3. Marché des soutes maritimes (françaises et étrangères) (en GWh)";"4. Consommation primaire réelle toutes énergies (en GWh)";"4.1 Consommation réelle de combustibles minéraux solides (en GWh)";"4.2 Consommation réelle de pétrole (brut et raffiné) (en GWh)";"4.3 Consommation réelle de gaz naturel (en GWh)";"4.4 Consommation primaire d'énergie nucléaire, hydraulique, éolienne et photovoltaïque brute (en GWh)";"5. Emissions brutes de CO2 totales dues à la consommation d'énergie (en ktCO2)";"6. Consommation primaire CVC-CJO toutes énergies (en GWh)";"6.1 Consommation de combustibles minéraux solides CVC-CJO (en GWh)";"6.2 Consommation de pétrole (brut et raffiné) CVC-CJO (en GWh)";"6.3 Consommation de gaz naturel CVC-CJO (en GWh)";"6.4 Consommation d'électricité primaire et d'équivalent primaire d'électricité nucléaire CVC-CJO (en GWh)";"7. Emissions de CO2 totales dues à la consommation d'énergie CVC-CJO (en ktCO2)";"8. Consommation primaire CVS-CVC-CJO toutes énergies (en GWh)";"8.1 Consommation de combustibles minéraux solides CVS-CVC-CJO (en GWh)";"8.2 Consommation de pétrole (brut et raffiné) CVS-CVC-CJO (en GWh)";"8.3 Consommation de gaz naturel CVS-CVC-CJO (en GWh)";"8.4 Consommation d'électricité primaire et d'équivalent primaire d'électricité nucléaire CVS-CVC-CJO (en GWh)";"9. Emissions de CO2 totales dues à la consommation d'énergie CVS-CVC-CJO (en ktCO2)";"10. Taux d'indépendance énergétique réel toutes énergies (en %)";"11. Degrés jours unifiés mensuels en France, pour la période de chauffe (vaut 0 de juin à septembre, en °C)";"12. Indice de rigueur climatique pour la France métropolitaine (ref.1 pour la période de référence) (sans unité)"
"PERIODE";"PROD_ENER_SYNT";"PROD_CMS_SYNT";"PROD_PETRO_SYNT";"PROD_GAZ_SYNT";"PRODB_NUCL_SYNT";"PRODB_ELE_SYNT";"QIMP_ENER_SYNT";"QIMP_CMS_SYNT";"QIMP_PETRO_SYNT";"QIMP_BRUT_SYNT";"QIMP_RAFF_SYNT";"QIMP_GAZ_SYNT";"QIMP_ELE_SYNT";"QEXP_ENER_SYNT";"QEXP_CMS_SYNT";"QEXP_RAFF";"QEXP_GAZ_SYNT";"QEXP_ELE_SYNT";"SOUTESMAR";"CP_ENER_SYNT";"CI_CMS_SYNT";"CONSO_PETRO_SYNT";"CONSO_GAZ_SYNT";"CONSO_ELE_SYNT";"ECO2";"CP_ENER_SYNT_COR1";"CI_CMS_SYNT_COR1";"CONSO_PETRO_COR1_SYNT";"CONSO_GAZ_SYNT_COR1";"CONSO_ELE_SYNT_COR1";"ECO2_COR1";"CP_ENER_SYNT_COR2";"CI_CMS_SYNT_COR2";"CONSO_PETRO_COR2_SYNT";"CONSO_GAZ_SYNT_COR2";"CONSO_ELE_SYNT_COR2";"ECO2_COR2";"TAUXIND_ENER_CUM";"DJU";"INDRIG"
"1992-07";91193.027;4149.435;3186.62;2435.787;74334.122;7087.063;141099.622;16106.128;97932.741;63282.319;34650.422;26784.704;276.05;19850.446;443.334;1131.149;1594.008;4657.838;236.8;;;83720.881;13513.246;77039.396;;;;;;;;;;100193.643;26715.357;86327.84;;;0;1
"1991-07";88925.496;5739.154;3221.51;2776.081;71969.902;5218.849;136546.233;9768.231;100573.914;71225.609;29348.305;25728.002;476.086;22417.042;649.683;1470;304.473;4366.786;246;;;86215.516;12429.679;73298.051;;;;;;;;;;101522.594;25304.035;82299.679;;;0;1
"1987-12";104048.514;8871.438;3896.05;3331.297;81911.701;6038.028;134366.797;7613.939;100655.324;73081.757;27573.567;25253.382;844.152;16356.097;769.618;1028.6;152.237;3471.625;220.3;;;89499.828;35721.894;85322.256;;;;;;;;;;;;;;;362.009;1.026
"1984-08";60179.277;8581.786;2702.812;5373.06;39682.92;3838.699;117193.281;18594.42;85390.949;62917.137;22473.812;12796.838;411.074;14086.942;1177.13;911.1;134.327;2179.392;187.3;;;60324.81;9420.765;41753.301;;;;;;;;;;;;;;;0;1
"1980-10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;179.046;1.438
"1980-06";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1
"1980-04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;231.595;1.394
"2013-02";126081.03;117.754;725.712;364.95;116396.587;8476.027;139968.757;12312.611;90093.656;52508.287;37585.369;36016.482;1546.008;25916.069;21.597;1747.055;1837.121;3739.103;175.5;266185.332;12943.653;69018.235;61543.925;122679.52;32853.836;255269.576;11797.243;67447.715;54677.315;121347.303;30627.29;233796.508;10961.707;71038.375;35071.137;109899.336;29742.448;50.163;383.934;1.201
"2010-11";120812.602;103.623;922.259;537.306;112760.297;6489.117;181507.374;13276.668;125446.156;69716.035;55730.121;41058.238;1726.311;27885.242;381.545;1802.097;2497.577;4047.728;178.1;257209.335;11387.514;74928.601;53965.224;116927.996;32017.216;;;;;;;242992.946;10087.057;76220.396;37290.955;113184.067;30730.267;48.373;276.919;1.089
"2007-09";112490.137;113.044;981.572;878.495;106219.091;4297.934;151879.368;10635.902;107804.018;76153.24;31650.778;32898.351;541.097;30300.431;731.853;1982.935;659.991;5847.052;241.3;218611.051;12385.498;80089.995;20924.487;105211.071;25891.115;;;;;;;256850.032;12845.741;81083.795;39045.773;115720.229;32937.347;49.813;0;1
"2007-01";137613.291;169.565;951.334;859.69;129735.439;5897.263;161952.936;11606.065;114987.391;79758.54;35228.851;34518.328;841.151;32578.491;581.733;2186.457;889.241;5679.022;293.2;288662.217;13295.251;86312.045;58260.09;130794.831;35998.45;;;;;;;250437.643;12753.558;82396.68;36547.405;110731.955;33220.682;49.318;298.495;0.805
"2006-08";110901.176;84.783;1075.775;936.703;104570.31;4233.605;169031.73;11449.154;124334.744;90967.534;33367.21;33125.81;122.022;32420.968;567.835;2111.294;64.477;7234.302;267;205959.902;9739.767;79623.632;14904.868;101691.635;23790.823;;;;;;;252684.931;12214.006;81998.317;37540.454;113398.849;32622.957;48.504;0;1
"2006-02";118526.472;320.29;1017.171;968.046;111416.995;4803.969;161844.191;14634.983;107689.282;68290.197;39399.085;37695.598;1824.328;28471.708;415.54;2083.928;1040.583;2779.5;208.1;277897.9;15248.619;83243.481;64140.008;115265.792;37273.167;;;;;;;252744.389;12948.882;83588.684;39349.393;108790.164;34390.816;48.151;371.281;1.161
"2005-06";112036.652;226.087;1144.171;911.629;104727.914;5026.851;139112.986;10967.485;93420.484;61501.766;31918.718;34315.943;409.074;34243.823;852.502;2275.469;621.484;6306.135;272.1;213868.05;10952.798;81140.184;17917.364;103857.704;24923.968;;;;;;;255939.576;12311.543;83053.792;37630.022;115110.648;32745.912;48.63;0;1
"2005-01";142146.504;249.638;1261.611;940.286;134618.135;5076.835;168890.002;14783.184;111645.921;81020.395;30625.526;41730.766;730.131;27182.953;494.228;1777.534;419.994;5596.007;238.5;299024.73;14054.744;84671.052;65469.841;134829.094;37601.399;;;;;;;255383.557;12450.613;82659.78;37988.337;114738.062;33608.177;48.586;367.051;0.989
"2003-09";107371.419;1352.232;1263.123;1141.775;100184.673;3429.616;146646.342;12280.617;102324.574;80087.669;22236.905;31213.001;828.149;26309.756;229.367;1704.778;1020.881;5232.942;226.5;220441.193;13026.269;88418.238;19787.189;99209.497;27849.152;;;;;;;253667.46;13253.365;85800.351;37386.87;108719.805;33872.521;49.398;0;1
"2002-03";122768.434;591.199;1557.862;1352.22;113368.861;5898.292;149955.112;12608.55;100757.245;68136.681;32620.564;36421.287;168.03;32776.18;243.765;1731.43;5265.599;7130.283;184.2;257589.591;12935.756;84636.162;47712.773;112304.9;33207.277;;;;;;;253545.857;13266.293;86903.561;36452.999;108798.308;34554.816;48.472;228.865;0.895
"1999-03";118649.527;3389.436;1781.716;1894.899;104602.734;6980.742;155339.607;12535.465;108783.531;81006.439;27777.092;33599.535;421.076;26414.868;284.214;1652.552;725.363;6186.113;273.9;256032.926;16111.679;91872.348;42230.461;105818.439;34611.828;;;;;;;247987.954;15601.766;91297.415;32394.165;98709.277;35860.303;46.843;243.719;0.953
"1998-05";103171.303;3062.563;1850.333;1316.4;90436.166;6505.841;150973.31;9044.674;114935.801;96423.167;18512.634;26766.794;226.041;32501.588;317.476;2211.14;501.486;5967.074;263.3;202959.522;13794.871;78011.714;19951.963;91200.974;25339.421;;;;;;;252553.235;16604.027;95529.407;31237.936;98923.142;36984.142;49.492;59.562;0.759
"1994-02";112043.45;5355.196;2851.676;2731.306;94155.92;6949.352;119291.901;7990.033;85287.442;62619.409;22668.033;25656.362;358.064;19263.319;559.81;1108.814;394.024;5413.974;150.1;;;79195.648;39500.946;96049.362;;;;;;;;;;87653.359;27245.828;91696.078;;;309.982;0.97
"1990-07";88098.411;5227.21;2512.08;188.057;75061.574;5109.49;140486.166;11279.401;109225.471;83861.604;25363.867;19504.208;477.086;19411.784;461.118;1239.8;197.012;4334.78;259.4;;;80909.91;11847.597;76313.369;;;;;;;;;;98135.933;24590.055;86002.883;;;0;1
"1989-09";85262.046;8036.163;3535.52;2265.64;68536.839;2887.885;122793.028;11616.787;93099.313;70345.218;22754.095;17390.804;686.123;16743.842;1062.881;986;188.057;4025.724;182.1;;;76548.66;13513.246;68085.122;;;;;;;;;;;;;;;0;1
"1988-08";78611.638;5287.835;3605.3;2247.73;62810.869;4659.903;117880.737;8675.781;89988.288;67424.925;22563.363;18635.563;581.105;17946.568;1496.096;1061.9;223.878;3876.698;191;;;65835.104;9340.169;64175.179;;;;;;;;;;;;;;;0;1
"1987-06";82713.801;10609.351;3337.81;2623.844;59626.829;6515.967;113206.667;9232.536;83433.62;61008.654;22424.966;20059.424;481.087;16890.393;651.215;1084.6;71.641;3553.64;199;;;70856.938;13772.944;63070.243;;;;;;;;;;;;;;;0;1
"1985-11";89832.477;11040.461;3423.872;4199.942;67138.125;4030.077;126288.722;11995.758;91476.928;72953.827;18523.101;22154.917;661.119;14886.307;1192.401;940.5;116.416;2639.475;155.5;;;76614.951;33393.568;69189.846;;;;;;;;;;;;;;;370.703;1.458
"1984-02";79000.654;12226.014;2409.736;5337.24;52251.463;6776.2;128456.077;13904.066;93409.834;73990.06;19419.774;20722.101;420.076;12687.214;698.684;783.2;116.416;2763.497;184.8;;;89200.937;33178.646;56684.242;;;;;;;;;;;;;;;373.695;1.169
"1983-01";70455.089;13640.594;2280.643;5776.04;41852.002;6905.811;142617.876;15762.465;106590.113;83182.412;23407.701;19513.163;752.135;10057.213;551.759;686.4;125.371;1397.251;237.3;;;83385.937;30232.418;48112.696;;;;;;;;;;;;;;;340.665;0.918
"1981-04";54971.297;14192.954;2408.573;6268.57;25183.238;6917.962;146769.018;20240.108;107868.25;97947.86;9920.39;17847.514;813.146;11478.034;772.759;806;143.282;1188.214;322.3;;;71637.311;19540.028;31726.132;;;;;;;;;;;;;;;183.518;1.105
"1981-02";53830.97;14421.982;2245.753;5686.489;26240.684;5236.063;158978.541;17823.487;121998.7;110380.33;11618.37;18116.167;1040.187;11931.568;765.256;822;161.192;1445.26;339.5;;;96952.332;29327.953;31071.674;;;;;;;;;;;;;;;386.52;1.209
"1980-02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;286.527;0.896
