"Période";"1. Production de pétrole (brut et hydrocarbures extraits du gaz naturel en kt)";"1.1 Production de pétrole brut (en kt)";"1.2 Production d'hydrocarbures extraits du gaz naturel (en kt)";"2. Solde importateur (importations - exportations) tous produits pétroliers (en kt)";"2.1 Importations totales de produits pétroliers (en kt)";"2.1.1 Importations de pétrole brut et condensats (en kt)";"2.1.2 Importations d'autres produits à distiller (APD) (en kt)";"2.1.3 Importations de produits pétroliers raffinés (en kt)";"2.2 Exportations de produits pétroliers raffinés (en kt)";"3. Marché des soutes maritimes (françaises et étrangères) (en kt)";"5. Consommation totale de produits pétroliers nette de l'autoconsommation des raffineries  (en kt)";"5.1 Ventes totales de fioul lourd (FOL) (en kt)";"5.1.1 Ventes de fioul lourd (FOL) à l'industrie (en kt)";"5.1.2 Ventes de fioul lourd (FOL) aux centrales (en kt)";"5.2 Ventes de supercarburants auto (en kt)";"5.2.1 Livraisons de SP95 (en kt)";"5.2.2 Livraisons de SP95-E10 (en kt)";"5.2.3 Livraisons de SP98 (en kt)";"5.3 Ventes de gazole (en kt)";"5.4 Ventes de fioul domestique (FOD) (en kt)";"5.5 Ventes de gazole non routier (en kt)";"5.6 Ventes de carburéacteur (en kt)";"5.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) (en kt)";"5.8 Ventes de bases pétrochimie (en kt)";"5.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique, en kt)";"6. Consommation totale de produits pétroliers CVC-CJO (en kt)";"6.2 Ventes de supercarburants auto CVC-CJO (en kt)";"6.3 Ventes de gazole CVC-CJO (en kt)";"6.4 Ventes de fioul domestique (FOD) CVC-CJO (en kt)";"6.5 Ventes de gazole non routier CVC-CJO (en kt)";"6.6 Ventes de carburéacteurs CVC-CJO (en kt)";"6.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) CVC-CJO (en kt)";"6.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique) CVC-CJO (en kt)";"7. Consommation totale de produits pétroliers CVS-CVC-CJO (en kt)";"7.2 Ventes de supercarburants auto CVS-CVC-CJO (en kt)";"7.3 Ventes de gazole CVS-CVC-CJO (en kt)";"7.4 Ventes de fioul domestique (FOD) CVS-CVC-CJO (en kt)";"7.5 Ventes de gazole non routier CVS-CVC-CJO (en kt)";"7.6 Ventes de carburéacteurs CVS-CVC-CJO (en kt)";"7.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) CVS-CVC-CJO (en kt)";"7.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique) CVS-CVC-CJO (en kt)";"8. Ventes de produits à usage non énergétique, y compris bases pétrochimie (en kt)";"9. Consommation de carburants routiers (en kt)";"10. Degrés jours unifiés mensuels en France, pour la période de chauffe (vaut 0 de juin à septembre, en °C)";"11. Indice de rigueur climatique pour la France métropolitaine (ref.1 pour la période de référence) (sans unité)"
"1993-06";242;221;21;6864.394;7953.4;5859.3;237.5;1856.6;1089.006;230.5;7071.3;351.7;313.5;38.2;1537;;;;1871.1;1368.3;;371.5;162.2;822;939.2;;;;;;;;;8227.189;2371.968;1757.221;1848.595;0;357.429;234.797;868.493;1311.7;3408.1;0;1
"1990-08";270;252;18;7184.4;8551.4;5754;238.5;2558.9;1367;195.6;6630.1;269.6;253.6;16;1734.9;;;;1415.7;1573.1;;366.5;162.8;620;757.1;;;;;;;;;8831.519;3256.226;1493.454;1957.369;0;310.232;257.088;942.134;991.1;3150.6;0;1
"1989-11";302;269;33;8788.4;9792.5;7165.3;176.1;2451.1;1004.1;198.3;7259.4;829.9;583.5;246.4;1458.6;;;;1418.4;1832.4;;273.8;269;655;1352.2;;;;;;;;;;;;;0;;;;992.7;2877;288.146;1.134
"1989-05";311;277;34;6564.8;7485.3;4799.3;295.9;2390.1;920.5;222.9;5864.2;370.8;350.4;20.4;1598.6;;;;1312.3;890.6;;303.4;181.2;663;915.1;;;;;;;;;;;;;0;;;;1055.8;2910.9;48.047;0.612
"1983-02";175.5;122.9;52.6;5778.4;6403.5;4701.8;291.5;1410.2;625.1;191.3;7614.5;1324.3;1033;291.3;1260.3;;;;755.8;2867.8;;158.7;316.8;435;1820.1;;;;;;;;;;;;;0;;;;585;2016.1;394.079;1.233
"1983-01";196.1;135.2;60.9;8478.7;9165.1;6968;184.4;2012.7;686.4;237.3;7169.9;1261.3;998.2;263.1;1285.2;;;;736.8;2293.4;;175.9;306.8;652;1719.8;;;;;;;;;;;;;0;;;;816.3;2022;340.665;0.918
"1981-01";208.8;134.5;74.3;9268;9856;8475;153;1228;588;312.5;9781.2;2190.3;1337.8;852.5;1418.9;;;;824.1;4198.8;;168.8;353.5;288;2529.1;;;;;;;;;;;;;0;;;;475.5;2243;407.494;1.098
"2006-08";92.5;88.2;4.3;8579.569;10690.864;7821.8;0;2869.064;2111.294;267;6846.4;229.4;127.7;101.7;938.9;701.159;;231.717;2600.3;1010.3;;583.5;135.5;951;626.9;;;;;;;;;7050.586;852.011;2659.55;1180.758;0;524.368;208.13;743.294;1260.9;3539.2;0;1
"2006-02";87.461;82.916;4.545;7175.683;9259.612;5871.9;0;3387.712;2083.928;208.1;7157.651;398.9;205.7;193.2;741.3;534.654;;199.124;2391.5;1626.9;;455.5;335.9;870;736.551;;;;;;;;;7187.333;887.039;2620.939;1135.202;0;526.829;224.715;915.142;1092.151;3132.8;371.281;1.161
"1996-11";178.2;154.6;23.6;7912.133;9217.1;7350.3;0;1866.8;1304.967;209;6757.4;337.9;315;22.9;1131.8;177.929;;478.923;1868.5;1452.8;;363.1;302.9;908;730.3;;;;;;;;;7376.846;1714.034;1910.846;1428.97;0;405.963;261.516;734.659;1167.4;3000.3;283.921;1.117
"1996-09";190.4;164.9;25.5;7130.459;8389.6;6389.3;43.9;1956.4;1259.141;164.2;7229.9;310.6;294.2;16.4;1228.4;189.289;;513.907;1960.1;1457.4;;432.3;209;887;1055.7;;;;;;;;;7934.635;1750.573;1983.445;1633.784;0;405.891;264.423;995.717;1376.1;3188.5;0;1
"1996-06";194.3;176.4;17.9;6352.768;7720.6;6131.5;91.4;1497.7;1367.832;243.5;6525.4;312.7;273.3;39.4;1248.8;180.246;;513.112;1949.2;878;;426.4;146.8;908;968.2;;;;;;;;;7481.599;1796.331;1934.629;1272.865;0;412.049;235.833;943.648;1423.9;3198;0;1
"1992-04";273;243;30;8176.566;9187.6;6475.5;284.7;2427.4;1011.034;215.6;7105.6;534.3;431.6;102.7;1539.2;;;;1715.8;1409.2;;328.9;234.4;774;1104.1;;;;;;;;;8700.001;3035.241;1657.026;1484.774;0;339.465;243.522;1141.489;1138;3255;197.517;1.189
"1991-04";275;244;31;6331.5;7846.2;5679;279.4;1887.8;1514.7;217.3;6462.1;483.6;401.3;82.3;1503;;;;1593.9;1272.2;;288.1;225.1;575;1004.8;;;;;;;;;8058.385;2963.756;1537.011;1328.262;0;299.169;233.863;1040.451;971.2;3096.9;216.122;1.301
"1990-07";216;214;2;8151.9;9391.7;6990.8;220;2180.9;1239.8;259.4;6957;378.1;356.1;22;1710.3;;;;1542.1;1292.6;;365.9;170.1;749;1127;;;;;;;;;8438.171;3198.301;1456.688;1446.458;0;305.605;250.585;1111.12;1266.8;3252.4;0;1
"1988-09";294;275;19;6733.5;7802.3;5340;354.2;2108.1;1068.8;186.8;6410.5;377.8;368.6;9.2;1602.1;;;;1260.2;1311.9;;309.9;195.9;681;1049.5;;;;;;;;;;;;;0;;;;1116;2862.3;0;1
"1986-07";291.7;246.7;45;5800.5;7246.5;4942.7;432.5;1871.3;1446;229.6;6096.2;384.2;359.9;24.3;1795;;;;1070.3;1247;;279.7;175;550;979.2;;;;;;;;;;;;;0;;;;981.4;2865.3;0;1
"1985-07";286;234.3;51.7;6231.1;7248.9;4970.7;790.5;1487.7;1017.8;235.6;5553.4;452.2;424.9;27.3;1763.4;;;;1019.4;867.9;;259.4;175.6;514;953.7;;;;;;;;;;;;;0;;;;908.6;2782.8;0;1
"1985-05";269.8;218.5;51.3;4984.8;6126.7;4411.2;433.2;1282.3;1141.9;193.6;5483.3;529.6;513.4;16.2;1556.3;;;;927.2;1108.4;;216.1;188.4;556;930.9;;;;;;;;;;;;;0;;;;819.3;2483.5;113.163;1.443
"1983-09";185;141;44;5813.3;7044.3;5253.7;284;1506.6;1231;173.4;5807.9;637.1;594.6;42.5;1589.4;;;;881.5;1136;;213.7;192.9;619;1175.4;;;;;;;;;;;;;0;;;;951.9;2470.9;0;1
"2006-05";92.205;88.452;3.753;7435.976;9576.715;6305;0;3271.715;2140.739;256.7;6786.117;205.8;146.9;58.9;910.8;665.486;;236.714;2713.2;727.8;;539.2;151.5;920;823.617;;;;;;;;;7198.264;887.747;2640.224;1221.164;0;534.905;206.361;838.986;1358.7;3624;69.934;0.892
"2005-05";102.48;89.422;13.058;8204.802;10211.123;7431.2;0;2779.923;2006.321;258.5;6922.595;220.1;158.3;61.8;989.5;644.556;;300.657;2655.1;840.2;;496.3;169.2;906;866.295;;;;;;;;;7426.767;1000.978;2609.953;1345.987;0;489.479;227.854;889.283;1335.095;3644.6;84.077;1.072
"2005-02";91.722;81.343;10.379;8340.919;10407.925;7103.5;0;3304.425;2067.006;240.6;7261.5;325.2;213.9;111.3;786.4;504.298;;245.367;2342.8;1902.9;;440;326.3;853;610.1;;;;;;;;;7183.841;968.306;2568.174;1309.319;0;508.149;216.908;739.833;1062.2;3129.2;382.496;1.197
"2004-03";113.514;100.167;13.347;8227.061;10225.369;7894.9;0;2330.469;1998.308;256.1;7700.4;311.8;229.7;82.1;964.8;574.108;;315.262;2664.9;1671.8;;480.7;332.9;804;781.3;;;;;;;;;7221.844;1052.193;2548.313;1292.189;0;497.359;245.082;740.073;1151.8;3629.7;296.857;1.161
"2003-12";121.596;104.485;17.111;8103.901;10532.172;7950.9;35.7;2545.572;2428.271;249.4;7634.9;328.3;248.2;80.1;980.6;577.897;;324.218;2505.4;1658.5;;471.2;330.5;928;760.7;;;;;;;;;7314.999;1071.811;2504.575;1327.248;0;499.605;238.728;784.78;1189.7;3486;352.74;1
"2001-06";127.2;112.5;14.7;7890.049;9379.471;7100.3;0;2279.171;1489.422;245.4;7034.7;211.2;190.3;20.9;1179.1;567.595;;420.293;2445;975.1;;503.8;164.1;900.3;867.3;;;;;;;;;7608.297;1322.354;2377.602;1415.555;0;494.442;261.982;860.492;1382.5;3624.1;0;1
"2000-06";119.8;117.4;2.4;6518.276;8301.7;6446.7;33;1822;1783.424;289.9;6909.2;216.2;192.3;23.9;1222.6;479.93;;476.829;2346.7;862.9;;496.4;173;1005;802.6;;;;;;;;;7537.444;1448.283;2312.373;1241.368;0;487.166;276.368;798.807;1485.9;3569.3;0;1
"1999-06";137.8;125;12.8;7249.612;8483.6;6725.4;0;1758.2;1233.988;265.6;7276;238.7;229.3;9.4;1275.7;374.888;;514.203;2325.7;1106.6;;486.5;178.4;957;946.1;;;;;;;;;7755.885;1590.893;2183.09;1430.529;0;476.253;262.747;862.64;1531;3601.4;0;1
"1999-01";154.4;138.2;16.2;8811.832;9939.7;7661.3;0;2278.4;1127.868;228.5;7592.7;674.3;402.3;272;1035.8;276.174;;430.412;1946.4;1788.1;;453.3;358.7;970;1040.4;;;;;;;;;7886.11;1511.066;2154.4;1399.231;0;479.108;272.606;1119.635;1181.2;2982.2;331.899;0.895
"1997-03";174.8;152.3;22.5;7040.329;8541.6;6508.5;0;2033.1;1501.271;244.3;6744.2;393.8;329.6;64.2;1156.2;205.243;;476.071;1965.3;1239.7;;394.6;236.9;912;839.5;;;;;;;;;7599.17;1706.146;2009.87;1402.196;0;409.288;243.704;913.201;1220.6;3121.5;206.567;0.808
"1995-04";230.1;204.6;25.5;7437.082;8347.8;6287.4;183.5;1876.9;910.718;175.3;6653.3;364.5;339.8;24.7;1295.4;122.016;;514.986;1829.7;1216.8;;358;216.4;943;794;;;;;;;;;7751.863;1958.329;1869.866;1469.578;0;363.776;246.694;922.779;1299.8;3125.1;187.29;1.128
"1994-10";257.9;229;28.9;7411.152;8416.8;6485.8;82.5;1848.5;1005.648;171.2;7006.6;415;389.5;25.5;1339.5;;;;1878.5;1269.3;;366;265.4;830;1057.9;;;;;;;;;7672.562;2062.635;1836.789;1291.373;0;370.366;246.035;965.513;1310.4;3218;135.113;1.085
"1994-07";262.9;232.2;30.7;7338.774;8421.7;5664.8;292.5;2464.4;1082.926;194.9;6875.7;266.3;232.6;33.7;1555.7;;;;1863;1114.8;;437.4;142.6;903;859.2;;;;;;;;;7733.677;2185.026;1815.228;1352.93;0;374.304;234.229;904.241;1420.3;3418.7;0;1
"1993-10";262;239;23;7451.801;8790.6;6988.6;173.9;1628.1;1338.799;219.5;6829.3;435.9;411.9;24;1395.7;;;;1770.9;1353.6;;298.2;275;754;981.9;;;;;;;;;7556.589;2217.884;1707.649;1373.133;0;301.873;250.32;893.171;1150.3;3166.6;188.738;1.516
"1990-01";309;276;33;7475.5;8520.4;6099.3;116.7;2304.4;1044.9;222.9;7597.7;971.2;589.3;381.9;1459;;;;1406;2206.7;;274.4;336.8;567;1347.8;;;;;;;;;8363.105;3051.348;1452.745;1467.279;0;295.811;229.433;1287.701;781.7;2865;362.584;0.977
"1989-09";304;273;31;7019.1;8005.1;5605.5;443.1;1956.5;986;182.1;6582;535.8;354.5;181.3;1561.8;;;;1383.3;1301.6;;323.1;196.7;668;1147.5;;;;;;;;;;;;;0;;;;1095.3;2945.1;0;1
"1989-07";294;263;31;7273.3;8174.3;5244.8;421.5;2508;901;207.2;6034.8;257.5;243.2;14.3;1658.6;;;;1339.5;899.5;;344.2;153.7;762;877.3;;;;;;;;;;;;;0;;;;1223.9;2998.1;0;1
"1988-04";297;269;28;6254.3;7330.4;4968.7;461.4;1900.3;1076.1;170.4;6012.7;476.9;453.6;23.3;1579.7;;;;1166.2;1397.2;;272.9;212.5;545;839.2;;;;;;;;;;;;;0;;;;816.8;2745.9;176.234;1.061
"1985-08";295.4;242.2;53.2;6275.4;7312.6;5807.3;465.1;1040.2;1037.2;259.7;5054;317.6;278.5;39.1;1697.8;;;;789.7;899.1;;265;157.2;620;625.2;;;;;;;;;;;;;0;;;;855.4;2487.5;0;1
"1984-03";220.4;169.9;50.5;7730;8672.6;6572.7;235.1;1864.8;942.6;249.6;7203.5;1125.9;1023.4;102.5;1474.9;;;;897.2;2307.2;;175.5;310.1;424;1614.6;;;;;;;;;;;;;0;;;;620;2372.1;339.404;1.327
"1984-02";207.2;152.5;54.7;7248.6;8031.8;6203.7;158.3;1669.8;783.2;184.8;7669.9;1120.1;933.5;186.6;1379.8;;;;849;2934.2;;158.8;314;596;1438.1;;;;;;;;;;;;;0;;;;749.1;2228.8;373.695;1.169
"1982-02";185.8;124.5;61.3;7337;8411;6829;324;1258;1074;308.8;6939.4;1479.3;1078.1;401.2;1254.9;;;;756.2;2413;;158.3;289;269;1799;;;;;;;;;;;;;0;;;;449.7;2011.1;312.655;0.978
"2007-02";70.1;66.8;3.3;7723.849;9655.352;6707.1;0;2948.252;1931.503;233;6510.1;230.3;166.5;63.8;697.7;524.278;;173.212;2441.8;1142.9;;461.6;260.3;884;621.8;;;;;;;;;7074.928;828.02;2671.488;1164.306;0;534.987;196.863;790.707;1129.9;3139.5;243.557;0.762
"2006-09";92.3;88.8;3.5;6312.125;8690.783;6047.9;0;2642.883;2378.658;248.7;7182.7;221.6;154.6;67;868.5;645.999;;216.437;2696.9;1334.5;;548.3;150.8;771;812.7;;;;;;;;;7107.183;867.329;2677.656;1251.679;0;529.102;202.633;733.947;1221.2;3565.4;0;1
"2005-04";96.24;84.259;11.981;8007.911;9964.434;7138.5;0;2825.934;1956.523;202.3;6856.983;261.9;160.2;101.7;916.7;592.403;;281.121;2587.8;947.5;;500.8;211.6;873;819.583;;;;;;;;;6984.025;931.257;2542.686;1091.58;0;506.284;220.914;811.324;1244.151;3504.5;168.5;1.014
"2004-07";108.468;95.68;12.788;8457.67;10584.829;7639.7;0;2945.129;2127.158;271;7392.52;213.8;129.6;84.2;1098.1;683.715;;341.569;2725.9;1017.6;;570.4;146.6;910;923.92;;;;;;;;;7291.168;1048.285;2534.952;1273.687;0;508.208;231.991;832.082;1382.4;3824;0;1
"2003-06";112.292;100.921;11.371;6193.795;7781.262;5962.6;0;1818.662;1587.467;227.7;6895.9;230.7;165.7;65;1100.8;636.346;;361.501;2582.1;1040.1;;477;141.3;788.8;765.8;;;;;;;;;7502.975;1153.648;2555.438;1528.813;0;463.014;226.942;747.658;1264.6;3682.9;0;1
"2002-02";118.1;103.9;14.2;7756.58;9487.291;6847.4;0;2639.891;1730.711;196.2;6932.9;415.7;228.5;187.2;943.4;485.494;;332.917;2247.5;1509.5;;422.8;322.3;776.5;710.9;;;;;;;;;7425.478;1235.972;2464.703;1341.334;0;481.79;254.484;802.445;1002.7;3190.9;242.195;0.758
"2001-08";131.9;116.9;15;8775.729;10461.105;7822.7;0;2638.405;1685.376;204.8;7398;195.4;167.3;28.1;1292.5;644.501;;461.75;2362.5;1288;;549.4;173.1;993.2;739.3;;;;;;;;;7766.249;1333.144;2427.742;1525.828;0;490.125;263.208;832.217;1367.6;3655;0;1
"2001-05";134.5;119.1;15.4;7344.18;9196.385;7267.8;0;1928.585;1852.205;237.8;6784.3;202.7;197;5.7;1159.4;542.181;;416.23;2370.1;976.2;;507.8;212.1;850.5;708.2;;;;;;;;;7747.709;1319.783;2382.356;1600.973;0;495.299;280.471;810.345;1270.1;3529.5;65.332;0.833
"2000-03";138.9;123.1;15.8;7938.762;9588.5;7425.9;0;2162.6;1649.738;235.6;7829.3;613.2;306.4;306.8;1163.2;411.539;;469.399;2391.2;1419.4;;485.6;318.6;980;1071.3;;;;;;;;;7623.47;1458.762;2263.103;1204.68;0;496.714;254.936;992.354;1362.6;3554.4;260.986;1.02
"1999-04";141.2;125.6;15.6;6855.428;8021.5;6357.6;0;1663.9;1166.072;227.7;7371.1;354.1;302.5;51.6;1246.5;347.268;;511.557;2250.5;1216.6;;484.5;247.7;957;968.3;;;;;;;;;7924.178;1601.872;2189.954;1396.418;0;483.298;263.819;1037.902;1322;3497;167.62;1.009
"1998-10";162.4;143.7;18.7;7673.306;9247.8;7254;0;1993.8;1574.494;262.2;7510.8;506.4;363.3;143.1;1221.9;305.369;;505.118;2273.8;1267.6;;459;286;869;1133.5;;;;;;;;;7653.517;1623.536;2132.382;1260.18;0;464.853;265.339;968.283;1332.9;3495.7;142.192;1.142
"1994-05";267.9;238.2;29.7;6941.176;8149.5;6160.2;141.5;1847.8;1208.324;177.3;6382.3;301.7;293.2;8.5;1425.7;;;;1819.2;792.2;;374.7;177.7;872;920.8;;;;;;;;;7629.477;2159.464;1792.167;1297.257;0;360.497;240.086;925.62;1303.6;3244.9;76.119;0.97
"1993-03";263;231;32;6941.832;8228.3;5707.6;238.7;2282;1286.468;193.9;7302.2;540.3;491.2;49.1;1411.7;;;;1797.4;1716.1;;342.4;316.3;776;942.3;;;;;;;;;7761.096;2303.14;1705.223;1446.954;0;362.531;258.672;910.541;1093.8;3209.1;283.709;1.109
"1992-03";284;252;32;7935.822;8923.3;5950.8;301.9;2670.6;987.478;220.6;7192.9;681.2;461.9;219.3;1409.6;;;;1680.8;1611.5;;313.1;272.6;736;1169.3;;;;;;;;;8505.189;2863.43;1637.695;1515.332;0;334.407;244.089;1177.589;1075;3090.4;259.755;1.016
"1991-02";249;219;30;7422.1;8433.6;5778.5;62.1;2593;1011.5;236.2;6720.9;767.4;571.7;195.7;1183;;;;1304.5;1902.1;;229.2;357.4;660;1084.7;;;;;;;;;7572.984;2599.207;1427.251;1261.206;0;295.535;253.266;1083.904;839.1;2487.5;409.899;1.282
"1988-07";318;284;34;7062.3;8182.3;5554;555.7;2072.6;1120;203.7;6022.4;307;297.8;9.2;1763.2;;;;1213.3;964.8;;333.7;162.9;699;885.5;;;;;;;;;;;;;0;;;;1094.5;2976.5;0;1
"1987-11";310;276;34;7199.2;8002.6;5201.9;290.6;2510.1;803.4;180.8;6513.2;609.4;573.9;35.5;1475.7;;;;1128.8;1648.6;;213.7;294.4;663;1089;;;;;;;;;;;;;0;;;;953.4;2604.5;286.771;1.128
"1985-01";196.8;142.4;54.4;7369.7;8301.7;6367.6;320.6;1613.5;932;231.2;8540.9;1263.4;1123.8;139.6;1289;;;;772.7;4059.6;;167.8;379.4;428;1444.4;;;;;;;;;;;;;0;;;;523.7;2061.7;558.146;1.505
"1984-08";232.4;174.9;57.5;6431.2;7342.3;5146.9;263;1932.4;911.1;187.3;5187;406;385.4;20.6;1742.8;;;;801.2;981.1;;233.2;163.2;499;766.5;;;;;;;;;;;;;0;;;;732.2;2544;0;1
"1984-07";230.9;180.2;50.7;6358.2;7333.8;4942.1;601.5;1790.2;975.6;191.1;5210.5;571.5;513.8;57.7;1722.9;;;;929.5;760.8;;226.6;170.5;212;1188.2;;;;;;;;;;;;;0;;;;565.6;2652.4;0;1
"1982-10";188.7;139.6;49.1;7528;7903;5115;415;2373;375;228.9;6753.7;1383.3;1000;383.3;1528.4;;;;898.3;1592.2;;194;243.4;393;1904.4;;;;;;;;;;;;;0;;;;703.8;2426.7;154.881;1.244
"1982-08";201;147.5;53.5;6635;7316;5002;370;1944;681;217.4;5399.9;895.4;439.2;456.2;1708.4;;;;704.9;876.5;;222;167.8;493;1227.3;;;;;;;;;;;;;0;;;;739.5;2413.3;0;1
"1981-11";190.5;132.8;57.7;7548;8407;6462;576;1369;859;265.4;8289.9;2031.6;1315;716.6;1392.6;;;;843.6;2279.1;;169.1;291.2;878;2436.3;;;;;;;;;;;;;0;;;;1180.8;2236.2;280.073;1.102
"2004-06";105.665;93.562;12.103;7957.093;9717.496;6328.1;0;3389.396;1760.403;274.6;7129.334;187.2;163.2;24;1050;644.339;;329.49;2768.7;835.7;;519.2;157.9;848;949.834;;;;;;;;;7175.962;1046.016;2568.888;1118.576;0;502.377;233.877;848.639;1418.334;3818.7;0;1
"2003-02";108.669;95.92;12.749;6679.176;8380.539;5938;0;2442.539;1701.363;218.9;7491.3;298.4;249.6;48.8;883.9;496.681;;298.444;2298.4;1996.6;;438.4;361.8;806.2;706;;;;;;;;;7486.354;1131.061;2519.242;1421.045;0;499.616;250.716;820.678;1039.3;3182.3;360.232;1.127
"2002-08";123.807;108.532;15.275;7874.12;9290.09;6611.1;0;2678.99;1415.97;212.8;6856.7;197.7;146.1;51.6;1222.5;678.786;;413.755;2362.4;939.5;;547.7;163.7;940.6;680.3;;;;;;;;;7278.938;1233.729;2471.918;1176.901;0;488.137;260.984;793.323;1234.9;3584.9;0;1
"2001-11";122.5;111.2;11.3;7033.797;8994.097;7105.1;0;1888.997;1960.3;187.8;7369.6;340.9;325.6;15.3;1073.2;531.898;;383.295;2474;1370.5;;456.7;315.1;886.1;794;;;;;;;;;7274.453;1293.168;2449.974;1181.565;0;495.524;243.313;715.021;1242.6;3547.2;307.383;1.209
"2001-07";130.6;116;14.6;7120.683;8396.446;6377.9;20.5;1998.046;1275.764;217.4;7677.6;207.2;183.7;23.5;1263.9;629.231;;445.34;2559.7;1254.2;;560.4;169.2;984.8;885.4;;;;;;;;;7559.217;1294.571;2382.534;1431.807;0;496.22;248.217;804.746;1508.8;3823.6;0;1
"1997-07";173.9;151.6;22.3;7810.406;9275.6;7750.6;26.5;1498.5;1465.194;236.7;7734;257.3;240.4;16.9;1416.1;289.949;;591.82;2241.4;1615.6;;463.3;175.9;941;880.7;;;;;;;;;8026.751;1754.348;2029.635;1794.995;0;401.776;261.965;852.985;1495.7;3657.5;0;1
"1996-01";227.5;199.5;28;7134.231;8343.5;6705.4;0;1638.1;1209.269;190.5;7300.2;554.2;454.2;100;1175.7;136.354;;478.702;1861.9;1816.7;;363.7;361.2;865;856;;;;;;;;;7432.326;1859.423;1941.606;1241.284;0;391.359;245.57;906.457;1095.8;3037.6;354.81;0.956
"1993-08";254;222;32;7503.207;9092.6;6885.7;239.7;1967.2;1589.393;222.8;6147.8;253.4;196.4;57;1572.8;;;;1705.8;749.2;;413.5;155.3;828;723.2;;;;;;;;;7232.718;2270.875;1805.275;908.282;0;355.05;244.363;856.607;1175;3278.6;0;1
"1991-07";277;247;30;7177.8;8647.8;5859.3;265;2523.5;1470;246;7413.2;552.5;322.9;229.6;1750.6;;;;1718.4;1353.1;;370.6;174.9;737;1308.6;;;;;;;;;8729.372;3244.995;1565.154;1434.732;0;309.506;247.383;1234.427;1322.9;3469;0;1
"1990-10";297;262;35;7015.7;8667.5;6115;154.9;2397.6;1651.8;210.2;6334.3;441;395.1;45.9;1524.6;;;;1604.5;1001.2;;313.2;248.8;621;1021;;;;;;;;;7408.628;3005.067;1481.02;887.723;0;313.778;202.873;858.21;1066.7;3129.1;96.818;0.777
"1988-01";330;291;39;7139.6;7953.2;5432.7;521.7;1998.8;813.6;204.8;6234.9;676.9;607;69.9;1360.6;;;;1024.7;1864;;245.8;275.3;516;948.5;;;;;;;;;;;;;0;;;;676.7;2385.3;298.087;0.804
"1987-07";315;283;32;6902.9;7964.6;5253.6;494.3;2216.7;1061.7;196.5;6462;394.6;361.5;33.1;1814.6;;;;1155.7;1329.1;;305.5;169.5;729;958.6;;;;;;;;;;;;;0;;;;1146.7;2970.3;0;1
"1987-06";287;266;21;6089.4;7174;4806.9;438.9;1928.2;1084.6;199;6092.6;371.1;353.4;17.7;1651.7;;;;1137.5;965.4;;262.9;179.6;882;1013.5;;;;;;;;;;;;;0;;;;1302.8;2789.2;0;1
"1986-10";298;255;43;5695.2;6821.5;4490.3;344.7;1986.5;1126.3;192.4;6252.5;518.2;504.7;13.5;1600.4;;;;1123;1271.8;;222.3;250.1;704;1080.9;;;;;;;;;;;;;0;;;;1093.9;2723.4;104.443;0.839
"1980-05";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;129.032;1.645
"2006-04";88.758;84.429;4.329;7259.42;9041.621;6017.2;0;3024.421;1782.201;215.6;6820.85;288.4;148.3;140.1;876.5;631.944;;234.985;2565;998;;519;194.5;890;777.85;;;;;;;;;7251.984;884.039;2649.074;1244.931;0;525.584;220.202;850.425;1242.35;3441.5;172.824;1.041
"2006-03";92.647;88.161;4.486;8398.164;10348.555;6578.1;0;3770.455;1950.391;191.3;7822.679;442.3;206;236.3;846.3;609.632;;228.366;2768.8;1595.7;;510.9;320.5;850;930.479;;;;;;;;;7206.108;866.547;2626.471;1234.103;0;526.637;239.12;862.394;1159.579;3615.1;299.017;1.169
"2005-07";100.901;90.098;10.803;8433.472;10478.951;7561.9;0;2917.051;2045.479;248.3;7092.798;176.6;117.1;59.5;1016.6;694.574;;301.955;2703.2;911;;569.5;132.9;925;834.598;;;;;;;;;7144.173;937.369;2599.118;1225.141;0;506.572;221.734;785.919;1379.698;3719.8;0;1
"2004-10";101.408;89.177;12.231;8341.65;10211.085;7373;0;2838.085;1869.434;263.7;7437.643;227.8;201.5;26.3;963.2;601.163;;301.011;2650.6;1454.8;;516.3;233.2;875;744.543;;;;;;;;;7301.946;1024.936;2573.938;1349.499;0;515.864;241.665;713.181;1287.143;3613.8;106.239;0.853
"1998-03";164.5;148.6;15.9;6274.04;8227.1;6601;0;1626.1;1953.06;251.1;7418.3;397.3;369.9;27.4;1156;255.581;;477.18;2165.9;1549.7;;421.2;291.7;901;932.8;;;;;;;;;7709.958;1613.797;2114.441;1436.313;0;434.069;254.301;917.837;1244;3321.9;248.061;0.97
